RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-08-31,num_restaurant,num_bank,num_fast_food,num_cafe,num_place_of_worship,num_school,num_bicycle_rental,has_features
84642,999,60643,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1848.3333333333333,1999,204,903,711,933,295,865,True
91689,1000,77040,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1406.1555555555558,817,118,684,183,930,76,41,True
91713,1007,77064,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1705.1192696192695,817,118,684,183,930,76,41,True
96027,1012,90046,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2846.8736263736264,2034,191,1158,615,713,343,126,True
83139,1015,57106,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,1146.940170940171,68,44,80,20,43,29,0,True
98004,1028,95136,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3573.771367521367,684,88,509,239,80,45,65,True
69779,1033,28216,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1782.012508122157,425,28,283,94,60,28,25,True
72718,1038,33615,zip,FL,FL,Town 'n' Country,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1778.085586515308,22,0,9,5,7,3,0,True
98011,1046,95148,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4342.11111111111,684,88,509,239,80,45,65,True
72540,1049,33321,zip,FL,FL,Tamarac,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2269.251851851852,5,3,8,0,2,1,0,True
82230,1054,55379,zip,MN,MN,Shakopee,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,1782.3941798941798,17,4,12,4,2,4,0,True
90613,1062,75006,zip,TX,TX,Carrollton,"Dallas-Fort Worth-Arlington, TX",Dallas County,1617.726471350791,63,7,40,14,21,0,0,True
96669,1063,92128,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3189.541070426487,1015,129,590,366,528,152,9,True
81289,1065,53209,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1247.6746031746034,269,40,149,89,31,52,37,True
96341,1071,91306,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2736.4510582010585,2034,191,1158,615,713,343,126,True
72261,1073,32837,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2123.3656538208165,185,21,186,58,62,27,1,True
93596,1089,80918,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1663.8792094861662,248,20,172,57,25,6,45,True
75568,1096,40214,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1256.7142857142856,259,20,138,62,89,60,5,True
94745,1098,85029,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1342.5549242424242,515,43,353,145,144,126,49,True
91748,1100,77099,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1389.2142857142856,817,118,684,183,930,76,41,True
69773,1102,28210,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1624.7476851851852,425,28,283,94,60,28,25,True
399658,1103,85295,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2098.558593883718,154,9,107,35,4,5,0,True
84644,1107,60645,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1670.5299145299148,1999,204,903,711,933,295,865,True
84643,1121,60644,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1158.0487567987568,1999,204,903,711,933,295,865,True
72259,1122,32835,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1839.4705357142857,185,21,186,58,62,27,1,True
84637,1127,60637,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1574.90018194366,1999,204,903,711,933,295,865,True
81422,1128,53704,zip,WI,WI,Madison,"Madison, WI",Dane County,1449.7902097902097,239,37,103,65,12,17,73,True
96646,1143,92104,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2578.4888512028137,1015,129,590,366,528,152,9,True
96664,1151,92122,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3452.6905113856333,1015,129,590,366,528,152,9,True
96046,1154,90065,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2932.2053872053875,2034,191,1158,615,713,343,126,True
96004,1172,90023,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2780.6666666666665,2034,191,1158,615,713,343,126,True
94880,1173,85296,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2250.2608294930874,154,9,107,35,4,5,0,True
98953,1176,96822,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,1940.9754901960785,473,40,195,145,12,10,49,True
96038,1191,90057,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2220.383333333333,2034,191,1158,615,713,343,126,True
90687,1194,75093,zip,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,1847.593137254902,151,12,93,22,20,0,0,True
90628,1200,75023,zip,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,1954.9913819195535,151,12,93,22,20,0,0,True
91742,1202,77093,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1536.25,817,118,684,183,930,76,41,True
91730,1206,77081,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1129.8436748436748,817,118,684,183,930,76,41,True
96014,1213,90033,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2695.6309523809523,2034,191,1158,615,713,343,126,True
96375,1228,91352,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2993.333333333333,2034,191,1158,615,713,343,126,True
92354,1236,78258,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1506.6870765582655,328,24,342,76,605,166,65,True
67427,1239,22903,zip,VA,VA,Charlottesville,"Charlottesville, VA",Albemarle County,1776.912457912458,133,8,21,23,4,0,0,True
96008,1243,90027,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2782.0430444601748,2034,191,1158,615,713,343,126,True
92297,1252,78201,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1208.3796296296296,328,24,342,76,605,166,65,True
69776,1259,28213,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1610.9848458707154,425,28,283,94,60,28,25,True
92323,1272,78227,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1381.1666666666667,328,24,342,76,605,166,65,True
92448,1273,78414,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,1810.061965811966,55,6,40,9,86,73,0,True
58642,1287,02128,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3076.973037502912,736,105,299,249,74,142,162,True
96651,1290,92109,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3229.808945557579,1015,129,590,366,528,152,9,True
96013,1300,90032,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2824.1666666666665,2034,191,1158,615,713,343,126,True
91729,1301,77080,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1166.6726992143658,817,118,684,183,930,76,41,True
74647,1305,38109,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1103.8034188034187,152,11,87,22,946,264,73,True
69820,1310,28273,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1720.5874922541589,425,28,283,94,60,28,25,True
69813,1317,28262,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1647.1873428363158,425,28,283,94,60,28,25,True
84655,1318,60659,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1667.1986531986531,1999,204,903,711,933,295,865,True
71158,1324,30506,zip,GA,GA,Gainesville,"Gainesville, GA",Hall County,2025.8531746031747,3,5,5,0,21,12,0,True
69842,1333,28306,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,1819.8857808857808,64,4,60,7,35,20,0,True
69775,1337,28212,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1533.1236111111111,425,28,283,94,60,28,25,True
94758,1347,85042,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1718.7992671816205,515,43,353,145,144,126,49,True
91709,1351,77060,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1011.9444444444443,817,118,684,183,930,76,41,True
74664,1356,38128,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1321.403439153439,152,11,87,22,946,264,73,True
94846,1357,85254,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2341.588873512524,515,43,353,145,144,126,49,True
